"PROBEID","ENTREZID","SYMBOL","GSM894405_HD1.CEL","GSM894406_HD2.CEL","GSM894407_HD3.CEL","GSM894408_MM1.CEL","GSM894409_MM2.CEL","GSM894410_MM3.CEL","GSM894411_MM4.CEL"
"213808_at","8745","ADAM23","2.74823989001051","2.86879442252642","2.99194422090323","3.82588457180022","2.56833659921765","3.09470072793758","3.02527802511885"
"213812_s_at","10645","CAMKK2","8.53186552549064","9.35254123739423","9.15127216202593","9.13960654403702","9.1924407041272","9.20395420982606","9.24443406977242"
"213817_at","11213","IRAK3","2.62663812980258","2.50139675375807","2.75604457785642","2.44344367647783","2.50139675375807","3.29260046929447","2.95037635987093"
"213819_s_at","10211","FLOT1","3.82588457180022","3.95068889029355","3.57647065869174","3.82588457180022","3.48440794489386","3.82588457180022","4.010345641602"
"213820_s_at","80765","STARD5","5.56678006093086","5.34396489774634","5.20605792669217","6.16637626374629","5.36879539589335","5.77414222309198","5.66496810217968"
"213822_s_at","89910","UBE3B","5.798484916946","5.51593205057334","6.50485724132177","5.70188482565057","6.1879066661205","5.81940181210059","5.66869766667923"
"213825_at","10215","OLIG2","3.53045711080037","3.44889206660596","3.56742376127327","3.6580273337639","3.44889206660596","3.44889206660596","3.22393597240526"
"213826_s_at","3020","H3-3A","4.41220465578255","4.12962856121155","4.66264334498269","4.22664538685722","4.61015869903736","4.20543220800463","4.40075931926622"
"213827_at","115703","ARHGAP33","6.35019093046855","6.21579708977985","6.55371546182957","6.20800768041616","5.83323157455746","5.95777777057443","6.15040679902829"
"213829_x_at","51750","RTEL1","6.10463110615124","6.20655106638826","6.19004598001188","5.97490804747497","6.02578417047656","5.84782187058833","5.79467785253083"
"213835_x_at","84705","GTPBP3","6.75747865156207","6.75424106144666","6.69151985353198","6.59155704085341","6.44549671072192","6.34520615809489","6.44725664210811"
"213841_at","7143","TNR","3.54944424914178","3.33415070131052","3.41143490637178","3.36432988081772","3.48440794489386","3.17019341559208","3.36432988081772"
"213843_x_at","6535","SLC6A8","6.91558702833","6.2096488975039","6.87577784178369","7.03982575158627","6.7747517715749","6.97019111549357","6.41433971302945"
"213844_at","3202","HOXA5","6.84549163644474","7.63830123212254","6.52798907606792","8.47624564864369","8.93066982036198","8.41004468907281","9.21158861963393"
"213845_at","2898","GRIK2","5.46447950765239","6.32284141533483","4.84598642504906","6.00118050044802","5.30707881007523","4.17857089556568","5.6115509402518"
"213846_at","1350","COX7C","7.31304975392032","7.20677539855369","7.51372209379346","7.70079129877964","7.87942840759701","7.96801533504912","7.6945562148496"
"213847_at","5630","PRPH","5.69409736463152","5.40908963240478","5.42833319479559","5.51487997431453","5.39271335882888","5.30565439445133","5.42833319479559"
"213848_at","1849","DUSP7","6.36776726873906","7.04463611104272","6.78166608667192","6.01913524860913","6.77262477199257","6.52373832653498","6.18194725196261"
"213849_s_at","5521","PPP2R2B","2.56249691372033","2.65621201358871","2.65621201358871","2.65621201358871","2.70567327069347","2.50954864689053","2.77397214834745"
"213853_at","120526","DNAJC24","6.7335829735005","7.33357545595215","6.80703119683011","7.19580364999174","7.06098067328064","7.44842209566596","8.2705957320574"
"213861_s_at","25895","EEF1AKMT3","5.60641642976232","5.67274360584116","4.88108087372653","5.75136708037993","5.74036103382772","5.67274360584116","5.86081880088199"
"213869_x_at","7070","THY1","9.16295551362647","9.32190517989246","9.0383109925728","9.29376081618855","9.81381001429452","9.59541167711492","8.07698581226419"
"213870_at","1302","COL11A2","5.11261811469201","4.92376462107971","4.75077684293158","4.93554281524045","4.93554281524045","4.93554281524045","5.25327567194615"
"213874_at","5267","SERPINA4","4.69702912657998","4.43726367711891","4.53011610327608","4.53011610327608","4.53011610327608","4.53011610327608","4.53011610327608"
"213876_x_at","8233","ZRSR2","5.93424925286864","5.76023189691357","6.12361516216345","6.16921819045886","6.38253881147465","6.14709043280909","6.12361516216345"
"213880_at","8549","LGR5","1.98661810660539","2.0653214251607","2.15495154839084","3.59160700271045","1.73178844278717","3.64745308139982","3.96076298509618"
"213887_s_at","5434","POLR2E","8.33197574358946","7.91893028974876","8.67612808410924","8.53669946020623","8.88267742835018","8.3960412520988","8.12832499144137"
"213895_at","2012","EMP1","4.16816003445306","5.58016556140763","5.71749449702327","3.36985537863196","4.64991564067538","4.78906186338961","3.10852888202575"
"213897_s_at","6150","MRPL23","7.20816987449393","7.07906114472126","7.21839380766336","6.9167468282021","7.9757077516716","7.11581600787766","6.92577218035106"
"213898_at","23543","RBFOX2","3.80064678758012","3.88583335937181","3.7978359932873","3.93014568384586","3.45775553904482","3.67536596257972","3.92659199998332"
"213899_at","10988","METAP2","7.03423595582508","6.71689157931463","6.9774087040682","7.13236288240459","6.86930666043211","6.96311361189538","7.39005013174922"
"213900_at","9413","FAM189A2","4.45525240774621","5.18213307122814","4.04080274231777","3.91072359242843","3.65965677697992","4.07289733576333","3.71795565880132"
"213904_at","23732","FRRS1L","2.63972238194468","2.54123014393339","2.32228191739148","3.58475474692773","3.35481853312668","3.70548239650118","2.76912882999852"
"213906_at","4603","MYBL1","8.58011630872683","8.47257743465486","8.71281130310837","5.67403222979233","6.80269476554416","5.40809701924023","3.53440055605843"
"213907_at","9521","EEF1E1","3.32644892571333","3.23208023183889","3.64802496714898","3.55316339003035","3.11130593871137","3.29567349518257","2.96494732771294"
"213909_at","131578","LRRC15","8.59298962407417","8.10788132743244","5.86706087263174","7.86956057984407","7.47466633858402","7.07455165199006","7.74704483675544"
"213912_at","23329","TBC1D30","3.29567349518257","3.41114401691177","3.38167689998171","3.28610054137537","3.09760052796767","3.29567349518257","3.2250247305794"
"213915_at","4818","NKG7","3.36841790747561","3.28950155304485","3.07949574526186","3.36841790747561","3.10809837128962","3.36841790747561","3.4455300124702"
"213921_at","6750","SST","3.21929377466695","3.21929377466695","3.21929377466695","3.21929377466695","3.32276124891885","3.28268225548853","2.9883034584691"
"213922_at","146057","TTBK2","3.53045711080037","3.31706540278694","3.03725862603235","3.49293751004126","3.48357129256329","3.91643684073013","3.98672868212407"
"213923_at","5912","RAP2B","7.93754510828872","7.71995227030023","7.76825875898442","7.49508954376981","8.10356643011626","7.82423247564897","7.34580306598886"
"213930_at","9140","ATG12","5.74657006312855","5.91359668906274","5.36523719610209","5.77254364700345","5.95113060046881","6.07405205676365","6.29787143592447"
"213933_at","5733","PTGER3","2.9745336384023","3.01626217358631","2.52768672579525","3.20868865849292","2.60211776657579","2.99309823688307","3.58044576312797"
"213934_s_at","7571","ZNF23","5.50175206672922","5.7965634075872","5.52971762526065","5.88857102771796","5.59144766470276","6.17300956781334","5.87738980151896"
"213936_x_at","6439","SFTPB","6.62117010266591","6.67276938552916","6.40521264277803","6.36556451947388","6.29989599231857","6.27561953058903","6.40521264277803"
"213937_s_at","24140","FTSJ1","6.87626596782467","6.83483892848567","6.72003097668736","6.54694009903989","6.88103306478585","6.38094642394336","5.83513903219491"
"213938_at","26059","ERC2","2.41666066903891","2.6410114608296","2.65592816777586","2.6410114608296","2.58892941992197","2.6410114608296","2.6410114608296"
"213942_at","1953","MEGF6","6.21083202337637","6.33495316465575","5.31202147160247","6.24459704594952","5.89220839197806","6.57557719336016","6.80268130163398"
"213943_at","7291","TWIST1","8.87351980830706","8.47682422381453","8.88500306462208","7.57912630049544","8.25541894816512","7.94561586093495","7.13319975516472"
"213945_s_at","23225","NUP210","3.25105378916575","3.24950153740945","3.33668960337738","3.47072046492041","3.48440794489386","3.03323859767762","3.41051222101877"
"213951_s_at","29893","PSMC3IP","6.47460668894077","7.01428926282719","7.77810433545225","5.41657405031126","6.23451975338709","5.71903316999983","5.31512197524718"
"213952_s_at","240","ALOX5","2.69656507139503","2.69656507139503","2.45468912004263","2.80996776558213","2.76954856396539","2.82010309909808","2.82733371711819"
"213953_at","54474","KRT20","2.81341107853482","2.68634188907672","2.50954864689053","2.67554605109058","2.68634188907672","2.54563880258319","2.82140594936053"
"213957_s_at","9857","CEP350","5.69678376431027","5.7010645768462","5.57337889946665","5.29810899974643","5.42791368358634","5.27380045315017","5.5680273945533"
"213959_s_at","23322","RPGRIP1L","5.13312422054165","4.98817623197925","5.00491391233329","4.93899601742397","5.34535097117548","4.98817623197925","4.58480211301276"
"213967_at","138046","RALYL","3.14384794960068","2.96347095035896","3.09224264950424","2.93937358192033","2.84761259873315","2.56820127713689","2.96347095035896"
