row ID,row m/z,row retention time,row identity (main ID),120.mzXML Peak area,108.mzXML Peak area,114.mzXML Peak area,116.mzXML Peak area,122.mzXML Peak area,124.mzXML Peak area,138.mzXML Peak area,136.mzXML Peak area,142.mzXML Peak area,144.mzXML Peak area,146.mzXML Peak area,140.mzXML Peak area,
2815,133.89591545317725,21.060888,,0,1155.2032,0,805.6142,3038.1763,2441.4263,0,0,0,0,1422.04,3002.995,
2816,81.9380011888877,21.072042,,2256.0615,738.4457,1531.1597,1263.2007,2735.2058,4452.7407,1538.7596,1955.2258,3656.4343,3304.7761,2166.7278,2421.7778,
2817,120.95318909831526,21.080683,,1923.6509,769.0744,1213.2166,598.5882,1495.3058,291.65292,1170.3188,580.3672,1024.2424,637.42426,1935.5887,1181.9154,
2818,170.8679340714184,21.083956,,665.78485,0,829.22906,0,756.8156,0,904.05914,0,412.131,1085.3823,709.3434,483.43658,
2820,88.07586399207752,21.135527,4-Aminobutyraldehyde: 0.934,881.5148,742.1667,661.1496,730.1374,648.13257,674.8887,646.5213,613.8848,697.97253,691.7154,660.54675,703.2598,
2821,106.0861465870256,21.13761,Diethanolamine: 0.966,715.34827,798.91156,745.90485,780.9696,737.2157,745.4169,729.7678,749.18396,784.5889,760.6,735.5356,775.11523,
2822,256.2639523005782,21.137943,Palmitic amide: 0.940,658.71747,715.3857,673.1848,744.7845,679.54944,694.00336,639.64087,660.3275,730.83484,704.03986,650.1941,669.2545,
2823,275.2777979114787,21.137957,Digeranyl: 0.459,1197.3318,1339.719,1208.3695,1310.4005,1253.2455,1264.3193,1182.1235,1256.0472,1281.1033,1262.1649,1241.2893,1269.6278,
2825,212.11832281356646,21.155554,Varenicline: 0.984,639.20026,606.1445,652.4549,587.89636,630.30225,631.0557,592.9733,596.89185,661.32935,636.36804,594.994,624.02765,
2826,406.20296172142224,21.155651,Imidapril: 0.532,237.24727,229.01064,224.31732,226.98338,241.44461,243.3683,0,209.8401,231.76605,229.47652,231.93068,244.4256,
2828,170.86800596540942,21.160728,,313.73904,1794.7362,293.9379,1101.6692,317.1986,1480.1364,567.16046,849.754,0,663.4621,252.8228,1237.4447,
2831,94.04017269334155,21.188126,2-Bromophenol: 0.595,0,0,0,1200.7772,0,2596.4802,3428.2754,0,2964.6082,0,0,0,
2833,386.2903820955835,21.218527,3-Hydroxy-cis-5-tetradecenoylcarnitine: 0.976,366.4315,1645.3745,269.10605,0,0,0,0,257.45056,1208.9652,0,853.733,0,
2834,84.95940696011183,21.221699,Dichloromethane: 0.519,502.492,530.5091,497.71194,0,458.28986,1373.3049,0,1227.3773,490.07394,1021.9418,616.409,697.5384,
2835,242.24819792594928,21.227348,,274.69812,373.90918,302.10788,364.4813,278.52008,314.69205,287.79248,294.7249,315.29782,300.72882,322.43298,304.09,
2836,290.2695201506281,21.229765,,387.4171,490.07144,379.97446,487.20624,367.18542,384.28012,391.77893,401.41205,414.76456,379.39355,391.95453,370.81992,
2838,133.8959784719881,21.247545,,0,2338.6594,1890.8461,1390.5243,1602.6798,2825.4097,3321.1702,3450.048,2402.4534,1939.3636,3021.8088,2493.6704,
2841,120.95336469673113,21.287216,,0,0,781.5038,0,283.0086,0,687.7095,254.59071,298.07043,532.7808,0,596.62646,
2843,198.1850812665948,21.304209,,256.68277,0,249.06699,0,245.52887,0,0,0,273.63217,0,0,0,
2847,81.06975546439362,21.334854,,0,716.5709,818.25885,1184.4849,0,1051.1252,810.8912,0,0,1051.9275,763.65375,882.9639,
2850,196.16953107166916,21.338535,"2,5-Dibutyl-4-methyloxazole: 0.990",1510.6782,1456.3073,1449.5381,1401.2295,0,1586.9126,1322.6024,1514.5267,0,1526.9336,1494.559,0,
2854,95.08551467671487,21.367104,"1-Methyl-1,3-cyclohexadiene: 0.996",3423.7727,1342.4469,2892.648,0,0,3756.8733,3205.616,0,3761.3613,4154.9546,0,3079.1675,
2855,106.08604971852556,21.380915,Diethanolamine: 0.935,494.02917,510.86008,497.25726,539.14343,475.43826,511.18225,470.82285,512.78296,469.77258,490.78757,527.8017,457.96313,
2857,88.07584424169474,21.384308,4-Aminobutyraldehyde: 0.942,0,319.1199,236.32822,250.99237,216.32472,0,0,355.141,323.55386,333.08072,0,0,
2858,412.30584661396244,21.419624,3-Hydroxyhexadecadienoylcarnitine: 0.992,0,845.92645,0,620.55133,0,673.64624,325.84332,0,1153.7064,319.02344,702.7153,454.19946,
2859,240.23240240223132,21.440292,,814.0352,989.06036,966.6471,915.7469,881.1208,943.72253,1008.1843,928.12244,966.92926,993.0864,953.1273,3772.116,
2861,170.86795314469833,21.461535,,917.5542,556.25446,446.23648,1054.3872,0,465.1919,695.836,1076.89,326.83722,378.62393,936.96515,0,
2862,170.86794047796866,21.465418,,319.22623,600.5472,360.6756,1361.2711,935.75146,1687.6776,869.4999,1136.8767,598.9219,963.1271,1172.0424,1401.8702,
2863,145.0498227008777,21.468166,3-Hexenedioic acid: 0.934,0,412.9047,0,273.6134,0,393.41962,0,0,433.97256,0,0,0,
2864,84.95947405842212,21.468866,Dichloromethane: 0.546,0,476.65875,326.34116,0,613.90765,0,0,0,0,747.2967,0,529.9375,
2865,388.30600112468096,21.47473,2-Hydroxymyristoylcarnitine: 0.978,367.6956,2914.8142,698.1927,1818.2565,0,2861.5017,1053.3859,582.09467,2880.5002,915.9673,2384.455,1728.0599,
2866,94.0402152865556,21.477098,2-Bromophenol: 0.610,2094.6584,1058.7732,0,1701.4092,887.5671,1246.3745,1126.3086,2285.6929,1460.9417,1802.9633,0,1564.4413,
2868,288.28994391627566,21.487513,,1840.6556,1892.2347,1835.6055,1975.8723,1875.8175,1895.5825,1895.5848,1962.7832,1883.9486,1937.4244,1886.5444,1816.1171,
2869,102.09138818619982,21.490814,5-Aminopentanal: 0.984,213.00568,0,184.66959,0,180.51529,0,204.29736,0,234.061,214.57559,210.90628,207.54608,
2871,279.0940875111873,21.51032,Sulfamethazine: 0.634,250.12947,268.08243,241.63235,270.46146,253.13593,293.64163,242.48187,263.8875,262.21164,272.12546,267.61523,263.2239,
2873,344.27973767020353,21.521696,,272.6108,540.9416,552.8862,293.01202,357.94437,481.98416,835.4375,419.82733,508.65988,170.54655,1188.3837,469.52982,
2875,85.02869070239745,21.524166,4-Hydroxy-2-butenoic acid gamma-lactone: 0.888,1072.6061,0,0,0,0,0,3144.5552,1573.0676,0,0,4801.266,0,
2879,84.9594641654456,21.588945,Dichloromethane: 0.542,378.39566,1028.9886,239.12108,0,598.98285,315.53134,934.462,0,510.3767,325.11398,0,323.79126,
2881,94.0401914503636,21.619055,2-Bromophenol: 0.601,2845.7454,940.9512,1952.1398,3237.2483,1451.814,0,0,0,0,2266.7065,0,0,
2883,133.89592123924314,21.639103,,0,1235.6492,338.30807,1518.6588,0,0,364.05734,1184.6085,391.7808,950.01086,0,494.10745,
2887,583.2554189665815,21.666206,Biliverdin: 0.982,0,392.39453,187.24266,435.68216,0,597.95374,214.1546,0,530.4807,422.1263,0,617.81793,
2891,94.04014281510491,21.686249,2-Bromophenol: 0.584,0,1939.7454,0,1038.7234,0,1483.6969,0,1138.8842,2849.7666,1088.1956,0,0,
2895,414.32157317347867,21.706783,3-Hydroxy-9-hexadecenoylcarnitine: 0.986,0,3510.2117,546.25867,1663.1663,0,2688.6902,921.2376,395.3193,3172.4924,1106.1584,2025.313,1427.4695,
2896,616.1765832523687,21.714111,,0,556.94965,0,1328.6615,0,10684.635,0,0,4262.0166,2944.4353,0,4202.6143,
2899,95.08520481668808,21.747625,"1-Methyl-1,3-cyclohexadiene: 0.887",0,1039.2628,0,0,0,544.3923,0,0,351.35422,447.72824,0,0,
2900,302.3055719389371,21.757387,Sphinganine: 0.976,997.8973,1099.0095,1014.5421,1157.0072,1014.9358,1127.1661,1110.1821,1081.6565,1003.9846,1098.6863,1073.6284,1098.7327,
2901,170.86797742471288,21.760612,,639.1023,646.01917,312.26852,1061.1047,0,0,302.91037,291.94113,579.1089,563.9972,617.2688,0,
2902,370.2979515221352,21.764654,cis-5-Tetradecenoylcarnitine: 0.751,351.2537,1395.5977,748.4127,453.35617,580.1571,1338.9304,1193.8851,476.5557,1215.8479,391.897,1727.4717,1109.3363,
2904,395.10247669931715,21.786612,9-Hydroxy-4-methoxypsoralen 9-glucoside: 0.561,0,776.2298,633.44507,665.8928,0,0,535.53015,0,0,1172.2749,0,696.8198,
2920,355.2635196589095,21.802382,"1,1'-[1,12-Dodecanediylbis(oxy)]bisbenzene: 0.966",0,10410.522,262.254,1363.1201,0,271.61658,0,0,282.45416,0,211.6968,196.3722,
2934,440.3371780204805,21.853804,,271.42416,2912.4875,660.2593,1678.5897,0,2465.0273,1045.8865,385.15115,3011.5164,1158.8335,2103.8772,1550.2683,
2937,396.31085013953816,21.900263,,233.14462,639.99524,548.8798,440.2877,348.1578,689.3703,886.5868,314.10422,874.6308,295.23322,1181.3022,1121.0822,
2940,282.27931341322306,21.925278,Oleamide: 0.980,0,530.4105,0,364.59238,0,399.38632,0,0,484.42383,407.884,0,371.97806,
2942,94.04022166615461,21.936268,2-Bromophenol: 0.612,1744.6537,0,1637.8516,0,0,0,0,0,1178.7418,1249.6503,0,1884.4641,
2944,583.2555613667951,21.941666,Biliverdin: 0.974,0,238.71935,0,0,0,848.61395,0,0,799.5012,0,0,952.16144,
2948,416.3374213195519,21.97136,3-Hydroxyhexadecanoylcarnitine: 0.970,910.4808,10455.145,2150.0173,6574.013,802.4,7661.576,3360.0652,1242.9,9216.424,3532.8286,8242.8545,6231.1167,
2949,170.8678538345148,21.98679,,0,359.6501,0,0,531.89325,0,0,270.58405,0,0,0,291.0998,
2950,145.04973886083494,21.989855,3-Hexenedioic acid: 0.953,0,803.50214,0,524.9247,0,614.62573,0,0,689.8885,253.87756,636.1039,491.0307,
2951,94.04010072685118,21.99095,2-Bromophenol: 0.569,1285.3523,3187.3171,1794.5054,3520.32,1066.5226,0,0,2726.4512,1643.3494,1178.6896,1071.8584,1219.8394,
2952,95.0851996205702,22.002625,"1-Methyl-1,3-cyclohexadiene: 0.885",0,0,0,567.7755,0,946.6736,897.45264,0,0,0,1069.2031,0,
2953,140.06793121017574,22.010834,"3,4-Dihydroxybenzylamine: 0.364",0,1117.6677,0,0,0,1057.6025,0,0,0,0,710.4775,497.5712,
2955,372.31124458238946,22.014486,Myristoylcarnitine (C14)_conf: 0.980,1462.2769,5649.0254,3688.4854,3057.0808,2370.3845,5212.5547,6731.694,1754.3962,5318.0415,1734.2478,8014.688,4506.0728,
2956,211.20547488259623,22.01663,Tetradec-2-enal: 0.974,0,483.3713,315.31497,257.88412,211.19312,420.45383,553.67645,0,433.4294,0,653.6271,389.37457,
2957,313.23917986531086,22.016636,13-L-Hydroperoxylinoleic acid: 0.804,0,1159.8917,730.92944,574.77606,515.08887,1053.1011,1312.023,336.74478,1094.5005,360.43018,1584.3158,941.0487,
2959,85.02870806481488,22.027533,4-Hydroxy-2-butenoic acid gamma-lactone: 0.882,2424.7869,9691.418,5812.208,5512.093,1644.9622,0,9950.591,2608.6697,8656.335,0,13224.659,7302.4062,
2961,422.3264161179631,22.043905,Gamma-linolenyl carnitine: 0.995,0,797.3563,0,247.56949,0,698.1603,261.20627,0,777.9086,0,308.4549,936.6139,
2962,256.29936353461886,22.05627,,261.9703,289.7564,0,0,256.85764,313.42548,0,245.14389,278.48596,266.46292,0,287.56702,
2964,304.30000066994205,22.062016,,258.77765,278.45032,332.38596,0,272.5299,302.30164,319.2891,0,304.6393,357.37247,883.22845,291.143,
2966,91.05440347071458,22.069,,1087.3595,1231.7576,1063.8074,1008.71106,1074.4895,1264.5591,1025.2357,1304.9252,971.7051,1333.1229,1159.864,1390.4353,
2967,140.06799534077487,22.073269,"3,4-Dihydroxybenzylamine: 0.379",0,1113.279,0,1528.096,0,580.27655,0,0,390.81232,0,847.1884,0,
2970,88.0756875144561,22.078209,4-Aminobutyraldehyde: 0.999,260.70523,192.8093,218.46596,0,0,285.48822,0,354.5324,200.26805,346.55545,0,209.03151,
2971,262.14387285846703,22.083,Gamma glutamyl ornithine: 0.475,363.5573,265.08722,272.82086,0,0,0,0,0,0,604.114,0,0,
2974,145.04996759310433,22.095167,3-Hexenedioic acid: 0.901,0,604.60284,0,317.627,0,483.846,0,0,574.76825,288.64883,469.0313,299.15915,
2976,149.0233854924404,22.116367,2-Oxo-4-methylthiobutanoic acid: 0.261,227.75249,0,238.20813,0,250.23679,183.46579,217.9562,185.13982,202.74641,199.18779,186.50475,225.55301,
2978,442.3532402537597,22.118347,3-Hydroxy-11Z-octadecenoylcarnitine: 0.959,1054.3817,12254.398,2690.972,6440.3613,915.52594,10115.021,3462.6387,1340.3942,11915.149,4906.0146,9741.278,6046.517,
2980,85.02864467702173,22.134617,4-Hydroxy-2-butenoic acid gamma-lactone: 0.906,1148.5391,5776.875,2621.7954,0,3643.5286,8439.7705,3766.9915,1382.7032,0,3181.8936,6837.873,7714.474,
2981,494.16240826327146,22.139566,Glyburide: 0.237,1007.11993,1127.6416,0,0,1083.5198,0,0,0,0,0,1202.3608,890.3262,
2982,398.3270276340342,22.150793,trans-Hexadec-2-enoyl carnitine: 0.955,1323.8132,5127.3706,3162.2786,2550.5935,2115.7283,4942.61,4795.2197,1604.4319,5574.5454,2034.5933,8293.018,5524.655,
2985,525.3740629608683,22.159916,,0,0,0,0,906.8087,0,0,0,0,0,0,1172.2568,
2988,339.25928059468885,22.1843,"14,15-DiHETrE: 0.382",0,414.14954,0,0,0,386.13574,344.60526,0,267.4113,0,0,453.58878,
2989,94.04011629591412,22.204926,2-Bromophenol: 0.575,848.85895,927.6845,0,2110.415,821.8801,1885.2649,0,803.0358,1455.1094,1025.3767,0,1093.6963,
2990,296.29490851607403,22.205,,383.92276,397.6735,0,0,0,374.4771,357.76053,367.37286,403.474,359.93674,361.2958,397.20584,
2991,330.3367491899609,22.206833,,0,0,314.2672,0,0,320.18298,0,0,170.41513,0,0,361.36075,
2993,468.3678716952644,22.22835,,0,642.4372,283.38773,387.9056,0,516.5592,368.93097,0,380.3196,211.30827,830.16547,271.3309,
2994,268.2642983370283,22.230165,,399.9251,514.7897,505.69458,550.63153,444.37878,474.32745,554.3512,499.74188,494.68408,480.6888,481.0241,2038.1371,
2997,524.3707803261552,22.242748,LysoPC(18:0/0:0): 0.982,916.3369,0,0,0,2725.296,0,0,0,0,1095.0232,0,4002.7456,
3001,448.34200859045694,22.25846,N-Stearoyl tyrosine: 0.991,240.52145,1489.7333,497.12155,705.8474,523.48474,1444.4792,1271.0455,413.42017,1417.3749,485.90106,1357.6179,1186.005,
3004,387.2520753427517,22.266928,12a-Hydroxy-3-oxocholadienic acid: 0.922,0,234.77084,0,202.18932,0,325.22388,223.20612,0,394.4079,0,248.6385,435.00742,
3005,424.3428352351372,22.267069,alpha-Tocotrienoxyl radical: 0.273,2554.6914,11110.779,5648.2974,7457.03,4542.407,11788.845,9611.785,2963.477,18177.682,5756.166,11491.93,20812.418,
3007,97.10079849733913,22.28404,,0,442.50888,0,420.83997,0,516.4961,398.9787,0,578.9382,903.6577,483.61777,661.0567,
3008,85.02865091831838,22.298834,4-Hydroxy-2-butenoic acid gamma-lactone: 0.904,11274.741,0,2256.3865,3708.1804,1779.7965,5536.4443,4128.2783,13248.523,7762.6157,2575.9814,5711.312,0,
3009,83.08542522373529,22.303167,3-Methylcyclopentene: 0.959,0,1346.0083,0,393.66284,0,520.8845,441.47913,0,573.9131,360.5246,1387.3145,699.1763,
3014,95.08520858011747,22.31613,"1-Methyl-1,3-cyclohexadiene: 0.888",0,1579.3912,601.5984,570.36444,510.49817,455.27325,472.88654,0,1119.803,0,562.83466,745.1332,
3018,81.06977968425507,22.330647,,0,1839.2843,0,753.65546,0,937.1729,554.1046,0,624.6124,972.58655,1372.0333,1765.7896,
3019,398.32651872973986,22.335367,trans-Hexadec-2-enoyl carnitine: 0.997,0,1819.6702,400.6938,1231.5425,0,1331.1135,664.18854,242.7627,1181.887,551.5589,1625.5552,893.867,
3020,140.06790527514696,22.338467,"3,4-Dihydroxybenzylamine: 0.358",1874.2798,2853.6821,997.43396,0,1900.0123,868.89514,1357.8943,1173.3832,465.8617,2496.8113,0,960.36664,
3021,264.26841255276577,22.339918,,0,555.1263,213.24634,0,0,1738.1028,529.18353,0,562.51697,1163.5483,580.28735,401.56277,
3022,109.10069257427314,22.340248,"(Z)-1,3-Octadiene: 0.852",0,666.5461,0,0,0,416.16864,0,0,1928.8552,0,0,395.50763,
3024,335.2566136796181,22.345644,Tetrahydrodeoxycorticosterone: 0.855,0,634.9174,0,663.30975,0,653.5276,662.8367,0,262.19092,366.4506,236.984,500.2848,
3025,308.29480207029326,22.352335,,0,383.73325,0,303.78726,0,288.29843,0,0,0,867.3174,0,1115.8949,
3030,359.25784031722054,22.381367,"24,25,26,27-Tetranor-23-oxo-hydroxyvitamin D3: 0.979",0,973.99445,235.18678,808.57623,0,985.8094,645.3595,234.51752,546.359,631.9364,313.2361,568.13086,
3032,85.02878319711311,22.393042,4-Hydroxy-2-butenoic acid gamma-lactone: 0.852,1130.9249,59933.44,23896.148,35263.992,16623.13,47474.824,35484.49,1323.6027,66765.24,29297.97,54431.53,50096.46,
3033,444.368480205733,22.393389,12-Hydroxy-12-octadecanoylcarnitine: 0.990,731.3046,5577.673,1713.4264,3424.1897,1014.49677,2822.7036,2979.5024,1463.2313,3298.4717,1516.8313,6262.6484,2450.3223,
3034,450.35617394433564,22.394867,,0,752.1679,0,0,0,307.4537,0,0,315.88348,0,297.00323,250.43814,
3035,140.0679037841923,22.405712,"3,4-Dihydroxybenzylamine: 0.357",0,0,1456.344,0,0,2195.777,1690.489,1464.9655,2114.0417,1032.7571,0,2239.7947,
3036,499.2700462664973,22.410833,,0,305.59885,0,0,0,0,0,0,500.59967,0,262.7415,326.68515,
3039,283.2625280206388,22.41197,Oleic acid: 0.926,590.7267,829.7032,1804.1213,402.7621,582.8447,824.88605,393.81494,0,635.7474,673.96497,200.90244,429.6007,
3040,242.25578702251238,22.416967,,0,985.77734,279.85974,644.42175,0,910.07574,527.6807,192.54959,710.0612,473.56168,352.68503,715.7914,
3041,438.29839411768273,22.417084,LysoPE(P-16:0/0:0): 0.963,0,436.247,0,253.42981,0,351.81134,241.20718,0,540.0176,213.8353,476.6479,405.83237,
3042,123.11574808189724,22.41719,Santene: 0.708,0,851.81036,0,733.61755,0,826.3087,714.90656,0,978.69293,0,660.97784,891.85626,
3043,85.10372661092826,22.417604,Cyclohexane: 0.001,0,3233.8723,0,1713.7589,0,2537.1343,1598.5977,0,3498.0344,1419.3585,2515.9783,2732.5488,
3044,239.23691470128585,22.417875,3-Methylcyclopentadecanone: 0.996,425.6483,2123.2327,877.78186,1217.7693,619.7359,1546.457,1260.5508,419.4044,2642.7048,1019.21454,2158.201,1864.7106,
3046,344.2876274917825,22.418333,,337.11258,0,968.359,2291.9993,604.4095,3183.1492,1900.9653,683.6345,0,1708.4907,0,0,
3047,257.2475355943352,22.4189,Palmitic acid: 0.996,0,307.81186,0,0,0,221.68585,0,0,377.9318,0,312.08722,276.08508,
3048,363.2514484093353,22.419315,"19,20-DiHDPA: 0.859",0,671.59436,285.7353,350.16174,191.01707,474.0889,368.7612,0,869.2395,340.66125,597.21814,623.56744,
3049,341.27014969584985,22.41996,,1921.7522,7521.889,2967.1282,4121.097,2294.7166,5393.8926,4187.8687,1322.8798,9528.397,3558.645,7452.071,6779.8193,
3050,400.3431022916195,22.41996,Palmityl-L-carnitine (C16)_conf: 0.960,9827.197,49235.656,19167.906,27681.814,13612.341,35128.094,27897.906,9621.518,59787.1,23024.287,48686.12,43093.92,
3051,270.31533025254066,22.42125,Octadecylamine: 0.976,300.08893,0,278.65466,0,303.3491,0,0,0,288.9586,258.96957,0,268.24515,
3052,422.32405452145713,22.421349,Gamma-linolenyl carnitine: 0.808,193.72768,2379.217,656.9554,1167.8859,382.99445,1683.8527,1154.6787,391.30624,2860.7754,1027.8282,2188.1182,2108.2747,
3054,486.1210528518759,22.425638,,0,230.57086,188.17462,0,0,188.88634,0,0,218.6687,243.37506,0,209.08636,
3055,275.0682636256936,22.42586,"4-Phenyl-1H,3H-naphtho[1,8-cd]pyran-1,3-dione: 0.757",316.89212,465.81296,317.00876,364.96048,278.07516,411.8587,326.00266,250.84822,389.2679,498.56854,295.58783,382.70377,
3057,175.01528210130127,22.426542,,526.93805,774.2587,579.86743,629.68225,443.89658,681.095,557.3753,426.9758,664.3556,878.7619,512.9643,695.7946,
3058,231.0783892176369,22.427423,,211.26694,312.77533,243.4298,246.65309,172.16312,275.86975,221.27634,0,271.35745,340.57047,210.23537,275.40857,
3059,387.19423145264886,22.427557,Corchoionol C 9-glucoside: 0.388,391.1088,735.6099,505.94836,593.6365,328.6311,559.2415,525.16797,371.52347,499.28693,910.94,363.6104,607.1606,
3060,331.13100252088026,22.428263,R-138727: 0.261,3005.9683,4616.495,3460.4631,3580.6245,2580.618,3986.24,3152.4026,2475.841,3774.2854,5260.98,2812.4937,3963.9177,
3062,409.17548081449536,22.429277,Alclometasone: 0.825,1757.3167,2079.589,1801.0156,1586.9688,1384.0508,1687.8304,1353.2864,1339.081,1637.6389,2665.1365,1147.5269,1794.8805,
3063,83.0493507890484,22.429499,2-Methylfuran: 0.916,231.86221,344.70148,267.96243,0,0,303.09802,218.48099,0,0,432.38165,0,254.95071,
3064,365.26768612032447,22.431034,6-O-Acetylaustroinulin: 0.913,0,371.41306,0,266.46558,0,470.4973,0,0,266.5786,0,531.4053,0,
3065,425.1494396323014,22.431694,Eprosartan: 0.724,849.3079,701.6655,806.72,492.1274,643.8406,559.62994,488.10333,539.5078,609.57904,1116.641,340.18124,674.31616,
3066,468.30910100148316,22.433792,LysoPC(14:0/0:0): 0.955,215.97166,544.35944,502.90396,442.6516,298.9531,564.56537,985.3047,507.7016,317.7074,274.53928,602.17993,470.5271,
3069,332.33107168512277,22.44336,,0,255.43735,253.46097,0,0,252.2519,249.81358,0,0,326.72433,266.6407,263.742,
3071,81.06977453304027,22.448519,,837.7005,1573.9692,0,900.0314,854.4226,1058.4808,526.8628,1210.6302,893.43884,0,0,1191.7009,
3074,284.3301227136687,22.475538,,0,476.36078,397.4019,0,339.57596,312.6464,311.82895,301.43762,420.7871,462.03592,0,363.3567,
3075,470.3838383331926,22.479652,,321.89407,1450.467,618.50195,822.15436,350.8593,1136.7804,786.9669,466.36627,791.43005,448.75308,2185.6692,575.60046,
3077,81.06978567086668,22.490147,,0,0,1477.9999,1049.9939,0,1234.2582,953.48645,0,1234.0686,1304.4958,1615.8931,693.4358,
3078,311.2543966620613,22.490946,(R)-2-Hydroxysterculic acid: 0.606,246.62195,0,771.896,0,455.03516,0,1184.6461,506.16583,924.7644,1664.6895,681.2598,1149.432,
3085,283.18371463785263,22.502916,Malonoben: 0.620,0,442.39178,0,0,0,73.16283,0,0,0,393.26202,0,402.30447,
3086,525.286591830391,22.503958,,0,208.82681,0,0,0,0,0,0,376.9546,0,216.47699,230.89545,
3088,427.362155691619,22.505033,Oleoylcarnitine: 0.731,0,12291.097,0,0,0,10905.077,0,0,16972.938,0,14979.292,11618.981,
3091,464.3139836387634,22.506058,,0,353.03723,0,0,0,358.46848,0,0,493.95538,225.64685,506.74683,324.42377,
3092,149.1314010065437,22.506666,Pentylbenzene: 0.759,0,556.2498,0,0,0,515.8499,0,0,529.352,0,439.4614,607.2852,
3093,389.26738646078667,22.506704,Cavipetin C: 0.893,0,959.50446,404.71915,444.10114,0,774.5788,513.4373,0,1257.926,449.5616,905.39056,777.2958,
3094,157.04925880939092,22.507074,Ascladiol: 0.941,0,364.13562,0,0,0,297.37802,226.85274,0,452.6837,198.99242,455.70035,301.97934,
3095,247.2420013636885,22.507166,,0,514.3818,259.50626,302.8525,0,460.14413,341.4798,0,694.899,287.3046,642.9137,435.76328,
3096,255.15943624114112,22.507185,Bromodiphenhydramine: 0.696,0,468.82037,226.05605,258.88538,0,420.70258,315.47998,0,634.2428,262.25598,577.1183,430.22638,
3097,269.17496073217734,22.507185,"4,11,13,15-Tetrahydroridentin B: 0.972",0,578.2825,276.34283,310.20413,0,515.0479,385.57883,0,771.0995,317.4961,729.40326,540.5116,
3098,97.10057344562495,22.507528,,0,770.6835,0,804.46533,0,985.1603,0,0,1105.6345,0,1055.3901,988.9753,
3100,297.20619265288445,22.508114,Tanacetol B: 0.982,0,570.77423,289.1298,286.5052,0,490.003,363.80002,0,765.09796,302.81067,706.0947,500.64835,
3101,265.253901950868,22.508654,(??)-(Z)-2-(5-Tetradecenyl)cyclobutanone: 0.835,225.3408,980.2849,518.97076,563.657,314.30505,891.1661,659.10876,305.3855,1298.2434,635.8912,1235.2849,881.35364,
3102,426.358730017337,22.509474,Vaccenyl carnitine: 0.926,10415.351,0,21646.553,24900.047,14093.623,0,29075.885,11217.654,0,23497.377,0,0,
3103,448.3396000074162,22.509804,N-Stearoyl tyrosine: 0.811,0,1223.928,365.91318,550.9447,196.38635,1094.7026,639.91455,218.53784,1734.6453,606.4525,1453.7762,1107.449,
3104,83.08535928749752,22.510027,3-Methylcyclopentene: 0.933,1036.4259,484.49652,1482.2211,1300.9775,974.21265,1473.8853,1174.9907,887.20404,1673.3232,1583.851,536.9069,1643.9702,
3105,85.10165331263315,22.510374,Cyclohexane: 0.813,602.7359,1371.0359,901.0145,635.0575,366.83032,1246.605,960.3244,412.18054,1757.139,1043.064,1599.565,1377.5557,
3107,109.10058708614108,22.514683,"(Z)-1,3-Octadiene: 0.820",827.91626,986.2417,0,1772.3159,1087.9331,1750.772,1400.4592,1004.04315,428.64905,0,1788.2933,1992.2449,
3110,367.2843766488029,22.527485,Bepridil: 0.094,0,2342.0447,1121.3307,1277.659,726.3425,279.38702,1506.9486,562.6545,3171.2937,0,2887.442,2104.9783,
3112,516.3065083001858,22.533073,"LysoPC(18:4(6Z,9Z,12Z,15Z)/0:0): 0.874",0,657.58954,376.93918,646.10016,0,702.9383,953.26807,444.1258,0,294.78802,664.35693,415.3911,
3114,457.2324502755424,22.533716,"1-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-glycero-3-phosphate: 0.817",0,394.49265,282.97867,385.7628,0,389.64462,546.6033,261.05014,0,0,348.91998,0,
3118,121.0973960814267,22.536041,,0,441.91016,0,0,0,0,0,0,554.9217,0,517.13696,625.3136,
3120,95.08527036532529,22.557514,"1-Methyl-1,3-cyclohexadiene: 0.910",1692.9371,2507.5625,1563.2454,2335.6265,1275.3356,2665.656,2050.8547,1599.0964,2912.6514,2892.9133,2284.646,0,
3121,94.04002371827283,22.558222,2-Bromophenol: 0.542,1452.8568,1145.3394,0,0,890.9631,4335.442,0,0,1490.3058,0,2512.1792,0,
3122,494.3242023678704,22.562498,LysoPC(16:1(9Z)/0:0): 0.994,0,741.55615,469.01105,745.3719,1231.7255,733.47876,1150.4231,535.7132,1921.9612,359.61514,748.92664,437.81863,
3123,512.3345740263138,22.56563,Fulvestrant: 0.824,0,541.40234,231.29091,330.3911,0,376.47827,415.15848,0,373.0496,227.24596,230.08783,356.2434,
3125,125.0959076153209,22.57612,"2,3-Dimethyl-2-cyclohexen-1-one: 0.951",487.4205,459.91412,589.01044,505.75327,439.3812,650.6274,458.8355,0,894.4257,962.30304,506.98428,896.4788,
3126,153.12703368449272,22.581392,(-)-trans-Carveol: 0.922,512.6958,501.15204,640.34174,507.3058,461.53244,676.40247,472.1341,0,953.7986,1025.9382,562.9194,929.1708,
3128,311.2580913083782,22.583681,(R)-2-Hydroxysterculic acid: 0.998,374.56488,2712.709,1187.7765,2106.295,608.5213,3076.6064,2539.689,1243.0924,357.0568,0,1146.079,812.1188,
